cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.009925,0.003375,,259,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.009125,0.00105,,260,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001825,0.00215,,261,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.0035,,262,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002425,0.00345,,263,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002975,0.00265,,264,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004425,0.002125,,265,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004925,0.001525,,266,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.002025,,267,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0016,0.004875,,268,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003675,0.003675,,269,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004875,0.0016,,270,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002025,0.001925,,271,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001525,0.004925,,272,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002125,0.004425,,273,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00265,0.002975,,274,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00345,0.002425,,275,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0035,0.001325,,276,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.001825,,277,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.009125,,278,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003375,0.009925,,279,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005575,0.0028,,280,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.001925,,281,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00175,0.0031,,282,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0025,0.00275,,283,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003075,0.0022,,284,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003125,0.001725,,285,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0035,0.001775,,286,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000925,0.003275,,287,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00095,0.003175,,288,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002125,0.003375,,289,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004525,0.004125,,290,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00195,0.002925,,291,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0021,0.0033,,292,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00235,0.004225,,293,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0031,0.003425,,294,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003025,0.0019,,295,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004475,0.00215,,296,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00085,0.00515,,297,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0.00545,,298,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001975,0.002075,,299,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004375,0.001475,,300,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.00225,,301,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003125,0.003075,,302,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00125,0.0034,,303,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004025,0.003025,,304,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001725,0.001925,,305,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.006825,0.001625,,306,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.009025,,307,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0016,0.014275,,308,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0016,0.003925,,309,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0047,0.001525,,310,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002375,0.001925,,311,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.006625,0.0031,,312,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.0035,,313,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0009,0.00435,,314,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0023,0.003375,,315,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002375,0.00215,,316,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00195,0.002375,,317,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001725,0.0115,,318,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002075,0.02215,,319,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00285,0.00335,,320,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002925,0.001575,,321,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00575,0.00505,,322,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.00765,,323,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.0038,,324,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.003525,,325,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005275,0.00515,,326,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0018,0.00285,,327,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.009125,0.002,,328,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001975,0.00215,,329,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000725,0.0021,,330,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00265,0.0014,,331,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0012,0.001575,,332,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0034,0.005575,,333,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0.01055,,334,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003325,0.004625,,335,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.003275,,336,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0068,0.0114,,337,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.00485,,338,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001875,0.00305,,339,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002125,0.00355,,340,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002375,0.0057,,341,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005825,0.004525,,342,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.00425,,343,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003875,0.005075,,344,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00135,0.00195,,345,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0012,0.001975,,346,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000925,0.00315,,347,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0013,0.00325,,348,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004,0.0025,,349,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005325,0.0051,,350,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.00365,,351,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00045,0.013475,,352,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.0095,,353,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00065,0.001575,,354,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005,0.002175,,355,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002125,0.003425,,356,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00195,0.004275,,357,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0014,0.006625,,358,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00055,0.0125,,359,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0006,0.00245,,360,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000375,0.002525,,361,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004575,0.00495,,362,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00455,0.002175,,363,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00075,0.002875,,364,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0005,0.002575,,365,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000675,0.001175,,366,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000825,0.00215,,367,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000275,0.0095,,368,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00095,0.0046,,369,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001125,0.00105,,370,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0008,0.00255,,371,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00035,0.003325,,372,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0005,0.001475,,373,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000825,0.0071,,374,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00065,0.013575,,375,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000875,0.001825,,376,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0009,0.0025,,377,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000325,0.005575,,378,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00055,0.00125,,379,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0004,0.00155,,380,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000825,0.003725,,381,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000425,0.001575,,382,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00075,0.001325,,383,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000775,0.001925,,384,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.0018,,385,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000175,0.001275,,386,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000325,0.001625,,387,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000975,0.00325,,388,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00025,0.0014,,389,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.003825,,390,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.00345,,391,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.001125,,392,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0002,0.00105,,393,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.002375,,394,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.001275,,395,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000325,0.002975,,396,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0002,0.006025,,397,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.001325,,398,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00015,0.001225,,399,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000375,0.004175,,400,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.00125,,401,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000175,0.0015,,402,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00015,0.001925,,403,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00025,0.001275,,404,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.001,,405,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.00765,,406,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000175,0.00295,,407,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000425,0.000975,,408,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0024,,409,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0022,,410,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0002,0.000875,,411,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.011,,412,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.018025,,413,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.0015,,414,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0046,,415,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.01105,,416,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00135,,417,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00185,,418,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0.00465,,419,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000225,0.001775,,420,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0032,,421,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00635,,422,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.0033,,423,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.00175,,424,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.004725,,425,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.004675,,426,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0.00185,,427,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.00265,,428,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0.0034,,429,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.002175,,430,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.0027,,431,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.003575,,432,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001375,,433,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0015,,434,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00555,,435,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.002975,,436,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.001225,,437,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00275,,438,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0016,,439,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.001275,,440,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.002825,,441,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0.001875,,442,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0011,,443,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.002825,,444,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001975,,445,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00245,,446,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00185,,447,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000125,0.001225,,448,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.001275,,449,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0019,,450,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00155,,451,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0018,,452,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00165,,453,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000775,,454,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0001,0.00175,,455,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0.00205,,456,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001275,,457,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001575,,458,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0007,,459,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00105,,460,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.001575,,461,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.001525,,462,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.001275,,463,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0012,,464,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0008,,465,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00105,,466,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00105,,467,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0011,,468,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.001175,,469,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000875,,470,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000925,,471,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.001275,,472,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001025,,473,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000625,,474,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.001375,,475,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00125,,476,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00055,,477,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000875,,478,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000475,,479,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00095,,480,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001175,,481,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00085,,482,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0015,,483,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001025,,484,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0004,,485,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.001175,,486,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00135,,487,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000375,,488,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00045,,489,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.0006,,490,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000525,,491,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00075,,492,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000725,,493,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000375,,494,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0011,,495,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0005,,496,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000375,,497,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000825,,498,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000525,,499,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000575,,500,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000725,,501,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0003,,502,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0008,,503,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000675,,504,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000275,,505,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.0008,,506,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000575,,507,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000225,,508,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00075,,509,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000575,,510,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0002,,511,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000375,,512,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000475,,513,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000225,,514,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00005,0.00035,,515,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000375,,516,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0001,,517,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0004,,518,2020-08-21 19:26,40000
